289,163,2,1,0,0,10,135,"WORKSHEET",,"2020-08-07 18:06:17.299",,1230.0000,0.0000,0,0.00000000,0,,0,1,35,,"Engine Oil Mobile 10w 30 3.5ltr",,-1.0000,,"pcs",,,,,,700.0000,0.0000,0,1230.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-07 18:06:17.299",,
290,133,2,1,0,0,10,135,"WORKSHEET",,"2020-07-18 17:41:45.267",,200.0000,0.0000,0,0.00000000,0,,0,1,,,"Oil Filter hyundai",,-1.0000,,"pcs",,,,,,150.0000,0.0000,0,200.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-07 18:06:17.314",,
291,18,2,1,0,0,10,135,"WORKSHEET",,"2020-06-01 00:00:00.0",,300.0000,0.0000,0,0.00000000,0,,0,1,,,"air filter",,-1.0000,,"pcs",,,,,,250.0000,0.0000,0,300.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-07 18:06:17.314",,
292,164,2,1,0,0,10,135,"WORKSHEET",,"2020-08-07 18:06:17.361",,400.0000,0.0000,0,0.00000000,0,,0,1,,,"Tapid Cover Gaskit",,-1.0000,,"pcs",,,,,,310.0000,0.0000,0,400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-07 18:06:17.361",,
293,33,2,1,0,0,125,133,"WORKSHEET",,"2020-08-08 15:31:06.586",,4500.0000,0.0000,0,0.00000000,0,,0,1,,,"evaporator Coil Assy front",,-1.0000,,"pcs",,,,"20004651",,0.0000,0.0000,0,4500.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 15:31:06.664",,
294,10,2,1,0,0,128,137,"WORKSHEET",,"2020-08-08 16:08:21.665",,180.0000,0.0000,0,0.00000000,0,,0,1,,,"oil filter Maruti",,-1.0000,,"pcs",,,,,,150.0000,0.0000,0,180.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 16:22:41.582",,
295,165,2,1,0,0,128,137,"WORKSHEET",,"2020-08-08 16:08:21.665",,220.0000,0.0000,0,0.00000000,0,,0,1,,,"Air Filter Maruti Eeco",,-1.0000,,"pcs",,,,,,180.0000,0.0000,0,220.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 16:22:41.613",,
296,166,2,1,0,0,128,137,"WORKSHEET",,"2020-08-08 16:08:21.665",,350.0000,0.0000,0,0.00000000,0,,0,1,129,,"Throttlebody Cleaning Spary",,-1.0000,,"pcs",,,,,,250.0000,0.0000,0,350.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 16:22:41.645",,
297,167,2,1,0,0,128,137,"WORKSHEET",,"2020-08-08 16:08:21.665",,370.0000,0.0000,0,0.00000000,0,,0,1,,,"coolant Bardhal Blue",,-2.0000,,"pcs",,,,,,120.0000,0.0000,0,370.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 16:22:41.66",,
298,149,2,1,0,0,127,136,"WORKSHEET",,"2020-08-08 18:00:12.414",,14000.0000,0.0000,0,0.00000000,0,,0,1,,,"Seatcovers Mangolian no6",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,14000.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 18:00:12.414",,
299,168,2,1,0,0,127,136,"WORKSHEET",,"2020-08-08 18:00:12.445",,1400.0000,0.0000,0,0.00000000,0,,0,1,,,"Front Seat Armrest",,-2.0000,,"pcs",,,,,,300.0000,0.0000,0,1400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 18:00:12.445",,
300,169,2,1,0,0,127,136,"WORKSHEET",,"2020-08-08 18:00:12.461",,2500.0000,0.0000,0,0.00000000,0,,0,1,,,"Steering Cover leather Black",,-1.0000,,"pcs",,,,,,1000.0000,0.0000,0,2500.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 18:00:12.461",,
301,84,2,1,0,0,127,136,"WORKSHEET",,"2020-08-08 18:00:12.461",,800.0000,0.0000,0,-1.00000000,0,,0,1,,,"gear knob cover Leather",,-1.0000,,"pcs",,,,,,600.0000,0.0000,0,800.0000,0.0000,0,-1.00000000,,,,0,,,"2020-08-08 18:00:12.461",,
302,170,2,1,0,0,127,136,"WORKSHEET",,"2020-08-08 18:00:12.492",,1800.0000,0.0000,0,0.00000000,0,,0,1,,,"Footmats Carpet Scorpio",,-1.0000,,"pcs",,,,,,900.0000,0.0000,0,1800.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 18:00:12.492",,
303,171,2,1,0,0,128,137,"WORKSHEET",,"2020-08-08 18:06:42.373",,570.0000,0.0000,0,0.00000000,0,,0,1,129,,"Wurth Engine Oil FullySynthetic 5w-30",,-4.5000,,"ltr",,,,"20004828",,236.0000,0.0000,0,570.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-08 18:06:42.373",,
304,34,2,1,0,0,125,133,"WORKSHEET",,"2020-08-09 14:17:37.564",,200.0000,0.0000,0,0.00000000,0,,0,1,,,"Cabin Air Filter",,-1.0000,,"pcs",,,,,,300.0000,0.0000,0,200.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-09 14:17:37.564",,
305,20,2,1,0,0,128,137,"WORKSHEET",,"2020-06-01 00:00:00.0",,400.0000,0.0000,0,0.00000000,0,,0,1,,,"wiper blades",,-1.0000,,"pcs",,,,,,380.0000,0.0000,0,400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-10 11:29:12.906",,
306,172,2,1,0,0,130,138,"WORKSHEET",,"2020-08-10 18:00:45.886",,3550.0000,0.0000,0,0.00000000,0,,0,1,53,,"Battery 35Amps Amaron",,-1.0000,,"pcs",,,,,,2900.0000,0.0000,0,3550.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-10 18:00:45.886",,
307,173,2,1,0,0,130,138,"WORKSHEET",,"2020-08-10 18:00:45.902",,850.0000,0.0000,0,0.00000000,0,,0,1,,,"BodyCover Indian",,-1.0000,,"pcs",,,,,,850.0000,0.0000,0,850.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-10 18:00:45.902",,
308,13,2,1,0,0,130,138,"WORKSHEET",,"2020-06-04 16:08:56.527",,140.0000,0.0000,0,0.00000000,0,,0,1,,,"break oil 100ml",,-1.0000,,"pcs",,,,,,110.0000,0.0000,0,140.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-10 18:00:45.902",,
309,174,2,1,0,0,130,138,"WORKSHEET",,"2020-08-13 11:42:38.492",,1400.0000,0.0000,0,0.00000000,0,,0,1,42,,"Gear Lock Pin AutoSecure",,-1.0000,,"pcs",,,,,,1000.0000,0.0000,0,1400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 11:42:38.504",,
310,159,2,1,0,0,135,144,"WORKSHEET",,"2020-08-12 12:20:07.737",,3200.0000,0.0000,0,0.00000000,0,,0,1,,,"Reverse Sensor and Module Universal Kit",,-1.0000,,"pcs",,,,,,2800.0000,0.0000,0,3200.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 12:23:36.265",,
311,86,2,1,0,0,135,144,"WORKSHEET",,"2020-08-12 12:20:07.737",,2800.0000,0.0000,0,0.00000000,0,,0,1,42,,"Accessories Roll-on Side Window Curtain",,-1.0000,,"set",,,,,,2400.0000,0.0000,0,2800.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 12:23:36.272",,
312,175,2,1,0,0,135,144,"WORKSHEET",,"2020-08-12 12:20:07.737",,200.0000,0.0000,0,0.00000000,0,,0,1,,,"Cell phone Holder",,-1.0000,,"pcs",,,,,,200.0000,0.0000,0,200.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 12:23:36.29",,
313,176,2,1,0,0,136,145,"WORKSHEET",,"2020-08-10 15:22:30.166",,950.0000,0.0000,0,0.00000000,0,,0,1,,,"Timing Bearing tata",,-1.0000,,"pcs",,,,,,500.0000,0.0000,0,950.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 15:31:17.452",,
314,177,2,1,0,0,136,145,"WORKSHEET",,"2020-08-10 15:22:30.166",,800.0000,0.0000,0,0.00000000,0,,0,1,,,"Timing Bearing Tata upper",,-1.0000,,"pcs",,,,,,400.0000,0.0000,0,800.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 15:31:17.513",,
315,178,2,1,0,0,136,145,"WORKSHEET",,"2020-08-10 15:22:30.166",,200.0000,0.0000,0,0.00000000,0,,0,1,,,"WaterPump Packing ring",,-1.0000,,"pcs",,,,,,200.0000,0.0000,0,200.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 15:31:17.544",,
316,138,2,1,0,0,136,145,"WORKSHEET",,"2020-08-10 15:22:30.166",,700.0000,0.0000,0,0.00000000,0,,0,1,,,"Bardhal Oil Treatment Additive",,-1.0000,,"pcs",,,,,,245.0000,0.0000,0,700.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 15:31:17.552",,
317,167,2,1,0,0,136,145,"WORKSHEET",,"2020-08-10 15:22:30.166",,370.0000,0.0000,0,0.00000000,0,,0,1,,,"coolant Bardhal Blue",,-2.0000,,"pcs",,,,"20004729",,120.0000,0.0000,0,370.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 15:31:17.576",,
318,13,2,1,0,0,136,145,"WORKSHEET",,"2020-08-10 15:22:30.166",,110.0000,0.0000,0,0.00000000,0,,0,1,,,"break oil 100ml",,-1.0000,,"pcs",,,,,,110.0000,0.0000,0,110.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-13 15:31:17.595",,
319,171,2,1,0,0,5,146,"WORKSHEET",,"2020-08-14 13:57:16.085",,620.0000,0.0000,0,0.00000000,0,,0,1,129,,"Wurth Engine Oil FullySynthetic 5w-30",,-4.0000,,"ltr",,,,"20004828",,236.0000,0.0000,0,620.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 14:06:58.336",,
320,133,2,1,0,0,5,146,"WORKSHEET",,"2020-08-14 13:57:16.085",,220.0000,0.0000,0,0.00000000,0,,0,1,,,"Oil Filter hyundai",,-1.0000,,"pcs",,,,,,150.0000,0.0000,0,220.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 14:06:58.38",,
321,179,2,1,0,0,5,146,"WORKSHEET",,"2020-08-14 13:57:16.085",,380.0000,0.0000,0,0.00000000,0,,0,1,,,"air filter Hyundai Creta Petrol",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,380.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 14:06:58.412",,
322,166,2,1,0,0,5,146,"WORKSHEET",,"2020-08-14 13:57:16.085",,350.0000,0.0000,0,0.00000000,0,,0,1,129,,"Throttlebody Cleaning Spary",,-1.0000,,"pcs",,,,,,250.0000,0.0000,0,350.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 14:06:58.42",,
323,13,2,1,0,0,5,146,"WORKSHEET",,"2020-08-14 13:57:16.085",,110.0000,0.0000,0,0.00000000,0,,0,1,,,"break oil 100ml",,-1.0000,,"pcs",,,,,,110.0000,0.0000,0,110.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 14:06:58.44",,
324,12,2,1,0,0,5,146,"WORKSHEET",,"2020-08-14 13:57:16.085",,200.0000,0.0000,0,0.00000000,0,,0,1,,,"coolant",,-1.0000,,"pcs",,,,,,180.0000,0.0000,0,200.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 14:06:58.452",,
325,35,2,1,0,0,5,146,"WORKSHEET",,"2020-06-17 15:42:29.592",,50.0000,0.0000,0,0.00000000,0,,0,1,,,"2 point Tailamp Bulb",,-1.0000,,"pcs",,,,,,50.0000,0.0000,0,50.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 14:08:23.191",,
326,33,2,1,0,0,134,143,"WORKSHEET",,"2020-08-14 14:47:55.175",,3400.0000,0.0000,0,0.00000000,0,,0,1,,,"evaporator Coil Assy front",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,3400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 14:47:55.176",,
327,115,2,1,0,0,114,141,"WORKSHEET",,"2020-08-14 14:50:50.92",,400.0000,0.0000,0,0.00000000,0,,0,1,,,"number plate frame",,-1.0000,,"pcs",,,,,,300.0000,0.0000,0,400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 14:50:50.921",,
328,180,2,1,0,0,5,146,"WORKSHEET",,"2020-08-14 16:32:39.712",,1400.0000,0.0000,0,0.00000000,0,,0,1,,,"LED white 9006 Torq with installation",,-1.0000,,"pcs",,,,"20005177",,500.0000,0.0000,0,1400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 16:32:39.714",,
329,181,2,1,0,0,5,146,"WORKSHEET",,"2020-08-14 16:34:02.625",,1400.0000,0.0000,0,0.00000000,0,,0,1,,,"LED White H1 Torq with Installation",,-1.0000,,"set",,,,,,500.0000,0.0000,0,1400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 16:34:02.626",,
330,182,2,1,0,0,137,147,"WORKSHEET",,"2020-08-14 16:55:14.319",,2800.0000,0.0000,0,0.00000000,0,,0,1,,,"Torq Central Locking System Santro",,-1.0000,,"pcs",,,,,,2400.0000,0.0000,0,2800.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 16:55:14.32",,
331,183,2,1,0,0,137,147,"WORKSHEET",,"2020-08-14 16:55:14.341",,300.0000,0.0000,0,0.00000000,0,,0,1,,,"Door lock Actuator LH front door",,-1.0000,,"pcs",,,,,,100.0000,0.0000,0,300.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-14 16:55:14.342",,
332,159,2,1,0,0,124,131,"WORKSHEET",,"2020-08-17 16:45:02.468",,1800.0000,0.0000,0,-0.03000000,0,,0,1,,,"Reverse Sensor and Module Universal Kit LED",,-1.0000,,"pcs",,,,,,800.0000,0.0000,0,1800.0000,0.0000,0,-0.03000000,,,,0,,,"2020-08-17 16:45:02.47",,
333,184,2,1,0,0,124,131,"WORKSHEET",,"2020-08-17 16:45:02.496",,650.0000,0.0000,0,-0.03000000,0,,0,1,,,"MudFalps",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,650.0000,0.0000,0,-0.03000000,,,,0,,,"2020-08-17 16:45:02.498",,
334,24,2,1,0,0,124,131,"WORKSHEET",,"2020-06-06 18:04:55.724",,1800.0000,0.0000,0,-0.03000000,0,,0,1,,,"TailLamp",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,1800.0000,0.0000,0,-0.03000000,,,,0,,,"2020-08-17 16:45:02.507",,
335,185,2,1,0,0,124,131,"WORKSHEET",,"2020-08-17 16:45:02.537",,1100.0000,0.0000,0,-0.03000000,0,,0,1,,,"Cavity Wax",,-1.0000,,"pcs",,,,,,1100.0000,0.0000,0,1100.0000,0.0000,0,-0.03000000,,,,0,,,"2020-08-17 16:45:02.538",,
336,186,2,1,0,0,124,131,"WORKSHEET",,"2020-08-17 18:21:45.208",,120.0000,0.0000,0,-0.03000000,0,,0,1,,,"H3 Bulb",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,120.0000,0.0000,0,-0.03000000,,,,0,,,"2020-08-17 18:21:45.21",,
337,187,2,1,0,0,140,151,"WORKSHEET",,"2020-08-17 18:34:31.61",,18000.0000,0.0000,0,0.00000000,0,,0,1,,,"Evaporator Coil Assy F03",,-1.0000,,"pcs",,,,,,6500.0000,0.0000,0,18000.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-17 18:46:15.98",,
338,188,2,1,0,0,143,157,"WORKSHEET",,"2020-08-21 18:32:01.06",,3600.0000,0.0000,0,0.00000000,0,,0,1,,,"WaterPump VW/Skoda/Audi TSI Engine",,-1.0000,,"pcs",,,,,,1500.0000,0.0000,0,3600.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 18:32:01.068",,
339,141,2,1,0,0,143,157,"WORKSHEET",,"2020-07-19 11:38:23.085",,370.0000,0.0000,0,0.00000000,0,,0,1,,,"Coolant Bardahl Red",,-2.0000,,"ltr",,,,"20003777",,0.0000,0.0000,0,370.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 18:32:01.085",,
340,189,2,1,0,0,143,157,"WORKSHEET",,"2020-08-21 18:32:01.11",,3600.0000,0.0000,0,0.00000000,0,,0,1,,,"Oil Cooler TSI Engine",,-1.0000,,"pcs",,,,,,1500.0000,0.0000,0,3600.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 18:32:01.111",,
341,190,2,1,0,0,143,157,"WORKSHEET",,"2020-08-21 18:32:01.134",,4850.0000,0.0000,0,0.00000000,0,,0,1,,,"Battery 66 Amps Exide",,-1.0000,,"pcs",,,,,,4500.0000,0.0000,0,4850.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 18:32:01.136",,
342,171,2,1,0,0,143,157,"WORKSHEET",,"2020-08-21 18:32:01.158",,620.0000,0.0000,0,0.00000000,0,,0,1,129,,"Wurth Engine Oil FullySynthetic 5w-30",,-0.8000,,"ltr",,,,"20004828",,236.0000,0.0000,0,620.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 18:32:01.16",,
343,149,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.48",,9000.0000,0.0000,0,0.00000000,0,,0,1,,,"Seatcovers Mangolian no6",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,9000.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.482",,
344,191,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.529",,6750.0000,0.0000,0,0.00000000,0,,0,1,,,"Accessories Stereo Poineer",,-1.0000,,"pcs",,,,,,5500.0000,0.0000,0,6750.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.53",,
345,62,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.536",,2600.0000,0.0000,0,0.00000000,0,,0,1,,,"JBL 320 6.5 inch Speakers",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,2600.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.557",,
346,192,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.579",,550.0000,0.0000,0,0.00000000,0,,0,1,,,"speaker Box",,-1.0000,,"set",,,,,,0.0000,0.0000,0,550.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.581",,
347,193,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.596",,6000.0000,0.0000,0,0.00000000,0,,0,1,,,"power windows Set 2 door",,-1.0000,,"set",,,,,,0.0000,0.0000,0,6000.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.597",,
348,194,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.613",,650.0000,0.0000,0,0.00000000,0,,0,1,,,"horn Minda",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,650.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.613",,
349,69,2,1,0,0,138,148,"WORKSHEET",,"2020-06-29 12:00:58.406",,750.0000,0.0000,0,0.00000000,0,,0,1,,,"Steering Cover PU",,-1.0000,,"pcs",,,,,,750.0000,0.0000,0,750.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.626",,
350,195,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.651",,450.0000,0.0000,0,0.00000000,0,,0,1,,,"gearboot",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,450.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.652",,
351,196,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.683",,6200.0000,0.0000,0,0.00000000,0,,0,1,,,"headlamp LED customs",,-1.0000,,"set",,,,,,0.0000,0.0000,0,6200.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.684",,
352,197,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.7",,2200.0000,0.0000,0,0.00000000,0,,0,1,,,"TailLamp Led Custom",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,2200.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.701",,
353,198,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.725",,2800.0000,0.0000,0,0.00000000,0,,0,1,,,"foglamp 4X4",,-1.0000,,"set",,,,,,0.0000,0.0000,0,2800.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.726",,
354,199,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:16:14.756",,650.0000,0.0000,0,0.00000000,0,,0,1,,,"small White Lamps front",,-2.0000,,"pcs",,,,,,0.0000,0.0000,0,650.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:16:14.757",,
355,200,2,1,0,0,138,148,"WORKSHEET",,"2020-08-21 19:17:32.623",,600.0000,0.0000,0,0.00000000,0,,0,1,,,"Seatbelt manual",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,600.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-21 19:17:32.624",,
356,171,2,1,0,0,144,159,"WORKSHEET",,"2020-08-22 15:30:26.929",,620.0000,0.0000,0,0.00000000,0,,0,1,129,,"Wurth Engine Oil FullySynthetic 5w-30",,-6.0000,,"ltr",,,,"20004828",,236.0000,0.0000,0,620.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-24 15:45:52.558",,
357,201,2,1,0,0,144,159,"WORKSHEET",,"2020-08-22 15:30:26.929",,800.0000,0.0000,0,0.00000000,0,,0,1,,,"oil filter WDD 204",,-1.0000,,"pcs",,,,,,450.0000,0.0000,0,800.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-24 15:45:52.576",,
358,12,2,1,0,0,144,159,"WORKSHEET",,"2020-08-22 15:30:26.929",,300.0000,0.0000,0,0.00000000,0,,0,1,,,"coolant",,-2.0000,,"pcs",,,,,,180.0000,0.0000,0,300.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-24 15:45:52.584",,
359,202,2,1,0,0,144,159,"WORKSHEET",,"2020-08-22 15:30:26.929",,6500.0000,0.0000,0,0.00000000,0,,0,1,,,"headlamp Blaster module",,-1.0000,,"pcs",,,,,,5000.0000,0.0000,0,6500.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-24 15:45:52.606",,
360,13,2,1,0,0,144,159,"WORKSHEET",,"2020-08-22 15:30:26.929",,110.0000,0.0000,0,0.00000000,0,,0,1,,,"break oil 100ml",,-1.0000,,"pcs",,,,,,110.0000,0.0000,0,110.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-24 15:52:34.076",,
361,46,2,1,0,0,145,160,"WORKSHEET",,"2020-08-24 17:07:51.055",-11.0000,5000.0000,0.0000,0,0.00000000,1,,0,1,,,"Seat Covers Indian PU",,-1.0000,,"pcs",,,,,,2500.0000,0.0000,0,5000.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-24 17:13:04.63",,
362,195,2,1,0,0,145,160,"WORKSHEET",,"2020-08-24 17:07:51.055",,450.0000,0.0000,0,-1.00000000,0,,0,1,,,"gearboot",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,450.0000,0.0000,0,-1.00000000,,,,0,,,"2020-08-24 17:13:04.636",,
363,155,2,1,0,0,144,159,"WORKSHEET",,"2020-08-24 19:39:35.688",,3500.0000,0.0000,0,0.00000000,0,,0,1,,,"Steering BallJoint Ends",,-1.0000,,"set",,,,,,2800.0000,0.0000,0,3500.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-24 19:39:35.69",,
364,203,2,1,0,0,144,161,"WORKSHEET",,"2020-08-26 19:29:44.819",,400.0000,0.0000,0,0.00000000,0,,0,1,,,"accessorie car fragance Aiteli",,-1.0000,,"pcs",,,,,,300.0000,0.0000,0,400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-26 19:39:32.725",,
365,204,2,1,0,0,144,161,"WORKSHEET",,"2020-08-26 19:29:44.819",,2200.0000,0.0000,0,0.00000000,0,,0,1,,,"Taillamp Honda city ivect non led",,-1.0000,,"pcs",,,,,,1500.0000,0.0000,0,2200.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-26 19:39:32.746",,
366,205,2,1,0,0,90,150,"WORKSHEET",,"2020-08-27 11:32:22.324",,2800.0000,0.0000,0,0.00000000,0,,0,1,,,"radiator Grill honda ivtec",,-1.0000,,"pcs",,,,,,2100.0000,0.0000,0,2800.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-27 11:32:22.326",,
367,134,2,1,0,0,90,150,"WORKSHEET",,"2020-07-18 18:29:35.376",,300.0000,0.0000,0,0.00000000,0,,0,1,,,"Number plate front",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,300.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-27 11:32:22.35",,
368,12,2,1,0,0,90,150,"WORKSHEET",,"2020-06-04 16:08:56.527",,220.0000,0.0000,0,0.00000000,0,,0,1,,,"coolant",,-2.0000,,"pcs",,,,,,180.0000,0.0000,0,220.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-27 11:32:22.359",,
369,147,2,1,0,0,146,162,"WORKSHEET",,"2020-08-24 16:08:14.676",,1850.0000,0.0000,0,0.00000000,0,,0,1,,,"Break Pads VW Rapid",,-1.0000,,"pcs",,,,,,600.0000,0.0000,0,1850.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-27 16:29:41.861",,
370,13,2,1,0,0,146,162,"WORKSHEET",,"2020-08-24 16:08:14.676",,120.0000,0.0000,0,0.00000000,0,,0,1,,,"break oil 100ml",,-1.0000,,"pcs",,,,,,110.0000,0.0000,0,120.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-27 16:29:41.876",,
371,206,2,1,0,0,75,163,"WORKSHEET",,"2020-08-27 18:13:57.299",,350.0000,0.0000,0,0.00000000,0,,0,1,,,"break oil 500ml",,-1.0000,,"pcs",,,,,,180.0000,0.0000,0,350.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-27 18:13:57.3",,
372,69,2,1,0,0,149,166,"WORKSHEET",,"2020-08-23 18:28:35.657",,1400.0000,0.0000,0,0.00000000,0,,0,1,,,"Steering Cover PU",,-1.0000,,"pcs",,,,,,750.0000,0.0000,0,1400.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-29 18:32:09.457",,
373,195,2,1,0,0,149,166,"WORKSHEET",,"2020-08-23 18:28:35.657",,850.0000,0.0000,0,0.00000000,0,,0,1,,,"gearboot",,-1.0000,,"pcs",,,,,,0.0000,0.0000,0,850.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-29 18:32:09.468",,
374,171,2,1,0,0,58,167,"WORKSHEET",,"2020-08-26 18:33:36.746",,620.0000,0.0000,0,-0.40000000,0,,0,1,129,,"Wurth Engine Oil FullySynthetic 5w-30",,-7.0000,,"ltr",,,,"20004828",,236.0000,0.0000,0,620.0000,0.0000,0,-0.40000000,,,,0,,,"2020-08-29 18:48:22.774",,
375,207,2,1,0,0,58,167,"WORKSHEET",,"2020-08-26 18:33:36.746",,650.0000,0.0000,0,0.00000000,0,,0,1,,,"air filter mahindra scorpio",,-1.0000,,"pcs",,,,,,450.0000,0.0000,0,650.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-29 18:48:22.792",,
376,208,2,1,0,0,58,167,"WORKSHEET",,"2020-08-26 18:33:36.746",,280.0000,0.0000,0,0.00000000,0,,0,1,,,"oil filter mahindra scorpio",,-1.0000,,"pcs",,,,,,200.0000,0.0000,0,280.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-29 18:48:22.81",,
377,12,2,1,0,0,58,167,"WORKSHEET",,"2020-08-26 18:33:36.746",,220.0000,0.0000,0,0.00000000,0,,0,1,,,"coolant",,-3.0000,,"pcs",,,,,,180.0000,0.0000,0,220.0000,0.0000,0,0.00000000,,,,0,,,"2020-08-29 18:48:22.816",,
